Rye_Midsummer,Wheat_H1,Wheat_H3,Wheat_H4,Wheat_H5,Wheat_Halland,Wheat_Oland,Wheat_Spelt,Moisture,Protein,split
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
0,0,0,0,0,0,1,0,10.85,14.745,0
